日期,单位净值,日增长率
2016-12-22,1.809,-0.3855
2016-12-23,1.812,0.1658
2016-12-27,1.82,0.0
2016-12-28,1.807,-0.7143
2016-12-29,1.804,-0.166
2016-12-30,1.782,-1.2195
2016-12-31,1.782,0.0
2017-01-03,1.802,1.1223
2017-01-04,1.812,0.5549
2017-01-05,1.816,0.2208
2017-01-06,1.815,-0.0551
2017-01-09,1.836,1.157
2017-01-10,1.839,0.1634
2017-01-11,1.844,0.2719
2017-01-12,1.839,-0.2711
2017-01-13,1.839,0.0
2017-01-17,1.836,0.0
2017-01-18,1.827,-0.4902
2017-01-19,1.827,0.0
2017-01-20,1.834,0.3831
2017-01-23,1.832,-0.1091
2017-01-24,1.838,0.3275
2017-01-25,1.862,1.3058
2017-01-26,1.864,0.1074
2017-02-03,1.865,0.0536
2017-02-06,1.868,0.1609
2017-02-07,1.875,0.3747
2017-02-08,1.885,0.5333
2017-02-09,1.887,0.1061
2017-02-10,1.895,0.424
2017-02-13,1.908,0.686
2017-02-14,1.912,0.2096
2017-02-15,1.918,0.3138
2017-02-16,1.917,-0.0521
2017-02-17,1.921,0.2087
2017-02-21,1.938,0.0
2017-02-22,1.94,0.1032
2017-02-23,1.93,-0.5155
2017-02-24,1.932,0.1036
2017-02-27,1.938,0.3106
2017-02-28,1.93,-0.4128
2017-03-01,1.952,1.1399
2017-03-02,1.943,-0.4611
2017-03-03,1.949,0.3088
2017-03-06,1.941,-0.4105
2017-03-07,1.942,0.0515
2017-03-08,1.947,0.2575
2017-03-09,1.951,0.2054
2017-03-10,1.959,0.41
2017-03-13,1.958,-0.051
2017-03-14,1.957,-0.0511
2017-03-15,1.969,0.6132
2017-03-16,1.961,-0.4063
2017-03-17,1.96,-0.051
2017-03-20,1.965,0.2551
2017-03-21,1.938,-1.374
2017-03-22,1.945,0.3612
2017-03-23,1.94,-0.2571
2017-03-24,1.943,0.1546
2017-03-27,1.942,-0.0515
2017-03-28,1.956,0.7209
2017-03-29,1.968,0.6135
2017-03-30,1.971,0.1524
2017-03-31,1.972,0.0507
2017-04-05,1.964,-0.4057
2017-04-06,1.965,0.0509
2017-04-07,1.965,0.0
2017-04-10,1.968,0.1527
2017-04-11,1.958,-0.5081
2017-04-12,1.949,-0.4597
2017-04-13,1.933,-0.8209
2017-04-17,1.953,0.0
2017-04-18,1.952,-0.0512
2017-04-19,1.949,-0.1537
2017-04-20,1.968,0.9749
2017-04-21,1.969,0.0508
2017-04-24,1.988,0.965
2017-04-25,2.007,0.9557
2017-04-26,2.005,-0.0997
2017-04-27,2.017,0.5985
2017-04-28,2.022,0.2479
2017-05-02,2.045,1.1375
2017-05-03,2.036,-0.4401
2017-05-04,2.039,0.1473
2017-05-05,2.044,0.2452
2017-05-08,2.05,0.2935
2017-05-09,2.06,0.4878
2017-05-10,2.062,0.0971
2017-05-11,2.06,-0.097
2017-05-12,2.061,0.0485
2017-05-15,2.065,0.1941
2017-05-16,2.071,0.2906
2017-05-17,2.015,-2.704
2017-05-18,2.03,0.7444
2017-05-19,2.045,0.7389
2017-05-22,2.058,0.6357
2017-05-23,2.059,0.0486
2017-05-24,2.072,0.6314
2017-05-25,2.087,0.7239
2017-05-26,2.091,0.1917
2017-05-31,2.088,-0.1435
2017-06-01,2.082,-0.2874
2017-06-02,2.105,1.1047
2017-06-05,2.099,-0.285
2017-06-06,2.091,-0.3811
2017-06-07,2.096,0.2391
2017-06-08,2.101,0.2385
2017-06-09,2.052,-2.3322
2017-06-12,2.04,-0.5848
2017-06-13,2.055,0.7353
2017-06-14,2.046,-0.438
2017-06-15,2.034,-0.5865
2017-06-16,2.03,-0.1967
2017-06-19,2.062,1.5764
2017-06-20,2.049,-0.6305
2017-06-21,2.072,1.1225
2017-06-22,2.071,-0.0483
2017-06-23,2.081,0.4829
2017-06-26,2.072,-0.4325
2017-06-27,2.036,-1.7375
2017-06-28,2.059,1.1297
2017-06-29,2.02,-1.8941
2017-06-30,2.013,-0.3465
2017-07-03,1.996,-0.8445
2017-07-05,2.019,0.0
2017-07-06,2.001,-0.8915
2017-07-07,2.021,0.9995
2017-07-10,2.036,0.7422
2017-07-11,2.042,0.2947
2017-07-12,2.064,1.0774
2017-07-13,2.067,0.1453
2017-07-14,2.082,0.7257
2017-07-17,2.076,-0.2882
2017-07-18,2.091,0.7225
2017-07-19,2.099,0.3826
2017-07-20,2.101,0.0953
2017-07-21,2.099,-0.0952
2017-07-24,2.106,0.3335
2017-07-25,2.105,-0.0475
2017-07-26,2.113,0.38
2017-07-27,2.094,-0.8992
2017-07-28,2.093,-0.0478
2017-07-31,2.081,-0.5733
2017-08-01,2.082,0.0481
2017-08-02,2.09,0.3842
2017-08-03,2.083,-0.3349
2017-08-04,2.083,0.0
2017-08-07,2.098,0.7201
2017-08-08,2.094,-0.1907
2017-08-09,2.088,-0.2865
2017-08-10,2.034,-2.5862
2017-08-11,2.045,0.5408
2017-08-14,2.07,1.2225
2017-08-15,2.074,0.1932
2017-08-16,2.08,0.2893
2017-08-17,2.036,-2.1154
2017-08-18,2.035,-0.0491
2017-08-21,2.032,-0.1474
2017-08-22,2.059,1.3287
2017-08-23,2.052,-0.34
2017-08-24,2.043,-0.4386
2017-08-25,2.041,-0.0979
2017-08-28,2.039,-0.098
2017-08-29,2.046,0.3433
2017-08-30,2.065,0.9286
2017-08-31,2.082,0.8232
2017-09-01,2.078,-0.1921
2017-09-05,2.042,0.0
2017-09-06,2.047,0.2449
2017-09-07,2.05,0.1466
2017-09-08,2.026,-1.1707
2017-09-11,2.047,1.0365
2017-09-12,2.061,0.6839
2017-09-13,2.068,0.3396
2017-09-14,2.058,-0.4836
2017-09-15,2.063,0.243
2017-09-18,2.06,-0.1454
2017-09-19,2.067,0.3398
2017-09-20,2.066,-0.0484
2017-09-21,2.059,-0.3388
2017-09-22,2.058,-0.0486
2017-09-25,2.039,-0.9232
2017-09-26,2.047,0.3923
2017-09-27,2.07,1.1236
2017-09-28,2.071,0.0483
2017-09-29,2.09,0.9174
2017-10-09,2.121,1.4833
2017-10-10,2.116,-0.2357
2017-10-11,2.109,-0.3308
2017-10-12,2.104,-0.2371
2017-10-13,2.113,0.4278
2017-10-16,2.12,0.3313
2017-10-17,2.124,0.1887
2017-10-18,2.125,0.0471
2017-10-19,2.12,-0.2353
2017-10-20,2.126,0.283
2017-10-23,2.115,-0.5174
2017-10-24,2.121,0.2837
2017-10-25,2.114,-0.33
2017-10-26,2.106,-0.3784
2017-10-27,2.171,3.0864
2017-10-30,2.177,0.2764
2017-10-31,2.181,0.1837
2017-11-01,2.178,-0.1376
2017-11-02,2.169,-0.4132
2017-11-03,2.186,0.7838
2017-11-06,2.198,0.5489
2017-11-07,2.199,0.0455
2017-11-08,2.209,0.4548
2017-11-09,2.2,-0.4074
2017-11-10,2.198,-0.0909
2017-11-13,2.203,0.2275
2017-11-14,2.196,-0.3177
2017-11-15,2.181,-0.6831
2017-11-16,2.211,1.3755
2017-11-17,2.202,-0.4071
2017-11-20,2.2,-0.0908
2017-11-21,2.227,1.2273
2017-11-22,2.227,0.0
2017-11-24,2.219,0.0
2017-11-27,2.22,0.0451
2017-11-28,2.228,0.3604
2017-11-29,2.193,-1.5709
2017-11-30,2.212,0.8664
2017-12-01,2.203,-0.4069
2017-12-04,2.179,-1.0894
2017-12-05,2.18,0.0459
2017-12-06,2.191,0.5046
2017-12-07,2.2,0.4108
2017-12-08,2.211,0.5
2017-12-11,2.226,0.6784
2017-12-12,2.223,-0.1348
2017-12-13,2.229,0.2699
2017-12-14,2.221,-0.3589
2017-12-15,2.25,1.3057
2017-12-18,2.269,0.8444
2017-12-19,2.255,-0.617
2017-12-20,2.251,-0.1774
2017-12-21,2.243,-0.3554
2017-12-22,2.241,-0.0892
2017-12-26,2.216,0.0
2017-12-27,2.217,0.0451
2017-12-28,2.218,0.0451
2017-12-29,2.201,-0.7665
2017-12-31,2.201,0.0
2018-01-02,2.23,1.3176
2018-01-03,2.246,0.7175
2018-01-04,2.253,0.3117
2018-01-05,2.272,0.8433
2018-01-08,2.276,0.1761
2018-01-09,2.281,0.2197
2018-01-10,2.284,0.1315
2018-01-11,2.298,0.613
2018-01-12,2.307,0.3916
2018-01-16,2.28,0.0
2018-01-17,2.304,1.0526
2018-01-18,2.307,0.1302
2018-01-19,2.307,0.0
2018-01-22,2.329,0.9536
2018-01-23,2.345,0.687
2018-01-24,2.327,-0.7676
2018-01-25,2.318,-0.3868
2018-01-26,2.344,1.1217
2018-01-29,2.326,-0.7679
2018-01-30,2.308,-0.7739
2018-01-31,2.316,0.3466
2018-02-01,2.29,-1.1226
2018-02-02,2.237,-2.3144
2018-02-05,2.154,-3.7103
2018-02-06,2.213,2.7391
2018-02-07,2.179,-1.5364
2018-02-08,2.085,-4.3139
2018-02-09,2.133,2.3022
2018-02-12,2.163,1.4065
2018-02-13,2.181,0.8322
2018-02-14,2.229,2.2008
2018-02-22,2.262,1.4805
2018-02-23,2.307,1.9894
2018-02-26,2.334,1.1704
2018-02-27,2.295,-1.671
2018-02-28,2.285,-0.4357
2018-03-01,2.251,-1.488
2018-03-02,2.271,0.8885
2018-03-05,2.299,1.2329
2018-03-06,2.308,0.3915
2018-03-07,2.31,0.0867
2018-03-08,2.321,0.4762
2018-03-09,2.375,2.3266
2018-03-12,2.38,0.2105
2018-03-13,2.347,-1.3866
2018-03-14,2.344,-0.1278
2018-03-15,2.339,-0.2133
2018-03-16,2.342,0.1283
2018-03-19,2.288,-2.3057
2018-03-20,2.292,0.1748
2018-03-21,2.286,-0.2618
2018-03-22,2.22,-2.8871
2018-03-23,2.166,-2.4324
2018-03-26,2.244,3.6011
2018-03-27,2.157,-3.877
2018-03-28,2.135,-1.0199
2018-03-29,2.183,2.2482
2018-04-02,2.111,0.0
2018-04-03,2.135,1.1369
2018-04-04,2.172,1.733
2018-04-09,2.15,-1.0129
2018-04-10,2.196,2.1395
2018-04-11,2.179,-0.7741
2018-04-12,2.2,0.9637
2018-04-13,2.192,-0.3636
2018-04-16,2.207,0.6843
2018-04-17,2.249,1.903
2018-04-18,2.257,0.3557
2018-04-19,2.239,-0.7975
2018-04-20,2.205,-1.5185
2018-04-23,2.204,-0.0454
2018-04-24,2.163,-1.8603
2018-04-25,2.16,-0.1387
2018-04-26,2.213,2.4537
2018-04-27,2.218,0.2259
2018-05-02,2.222,0.1803
2018-05-03,2.224,0.09
2018-05-04,2.26,1.6187
2018-05-07,2.279,0.8407
2018-05-08,2.279,0.0
2018-05-09,2.307,1.2286
2018-05-10,2.332,1.0837
2018-05-11,2.322,-0.4288
2018-05-14,2.32,-0.0861
2018-05-15,2.299,-0.9052
2018-05-16,2.323,1.0439
2018-05-17,2.312,-0.4735
2018-05-18,2.304,-0.346
2018-05-21,2.319,0.651
2018-05-22,2.313,-0.2587
2018-05-23,2.331,0.7782
2018-05-24,2.33,-0.0429
2018-05-25,2.335,0.2146
2018-05-29,2.329,0.0
2018-05-30,2.352,0.9875
2018-05-31,2.347,-0.2126
2018-06-01,2.382,1.4913
2018-06-04,2.407,1.0495
2018-06-05,2.413,0.2493
2018-06-06,2.424,0.4559
2018-06-07,2.4,-0.9901
2018-06-08,2.404,0.1667
2018-06-11,2.412,0.3328
2018-06-12,2.428,0.6633
2018-06-13,2.427,-0.0412
2018-06-14,2.447,0.8241
2018-06-15,2.452,0.2043
2018-06-19,2.439,-0.5302
2018-06-20,2.47,1.271
2018-06-21,2.453,-0.6883
2018-06-22,2.451,-0.0815
2018-06-25,2.401,-2.04
2018-06-26,2.421,0.833
2018-06-27,2.4,-0.8674
2018-06-28,2.434,1.4167
2018-06-29,2.445,0.4519
2018-06-30,2.445,0.0
2018-07-02,2.464,0.7771
2018-07-03,2.448,-0.6494
2018-07-05,2.467,0.0
2018-07-06,2.511,1.7835
2018-07-09,2.536,0.9956
2018-07-10,2.533,-0.1183
2018-07-11,2.518,-0.5922
2018-07-12,2.578,2.3828
2018-07-13,2.581,0.1164
2018-07-16,2.573,-0.31
2018-07-17,2.594,0.8162
2018-07-18,2.591,-0.1157
2018-07-19,2.584,-0.2702
2018-07-20,2.605,0.8127
2018-07-23,2.613,0.3071
2018-07-24,2.634,0.8037
2018-07-25,2.674,1.5186
2018-07-26,2.627,-1.7577
2018-07-27,2.598,-1.1039
2018-07-30,2.57,-1.0778
2018-07-31,2.586,0.6226
2018-08-01,2.604,0.6961
2018-08-02,2.625,0.8065
2018-08-03,2.649,0.9143
2018-08-06,2.672,0.8683
2018-08-07,2.678,0.2246
2018-08-08,2.674,-0.1494
2018-08-09,2.673,-0.0374
2018-08-10,2.658,-0.5612
2018-08-13,2.663,0.1881
2018-08-14,2.681,0.6759
2018-08-15,2.654,-1.0071
2018-08-16,2.664,0.3768
2018-08-17,2.663,-0.0375
2018-08-20,2.655,-0.3004
2018-08-21,2.651,-0.1507
2018-08-22,2.658,0.2641
2018-08-23,2.658,0.0
2018-08-24,2.697,1.4673
2018-08-27,2.716,0.7045
2018-08-28,2.702,-0.5155
2018-08-29,2.735,1.2213
2018-08-30,2.73,-0.1828
2018-08-31,2.74,0.3663
2018-09-04,2.726,0.0
2018-09-05,2.693,-1.2106
2018-09-06,2.666,-1.0026
2018-09-07,2.658,-0.3001
2018-09-10,2.671,0.4891
2018-09-11,2.696,0.936
2018-09-12,2.691,-0.1855
2018-09-13,2.715,0.8919
2018-09-14,2.705,-0.3683
2018-09-17,2.671,-1.2569
2018-09-18,2.694,0.8611
2018-09-19,2.693,-0.0371
2018-09-20,2.721,1.0397
2018-09-21,2.699,-0.8085
2018-09-25,2.715,0.5928
2018-09-26,2.719,0.1473
2018-09-27,2.746,0.993
2018-09-28,2.751,0.1821
2018-10-08,2.66,-3.3079
2018-10-09,2.668,0.3008
2018-10-10,2.55,-4.4228
2018-10-11,2.524,-1.0196
2018-10-12,2.592,2.6941
2018-10-15,2.561,-1.196
2018-10-16,2.637,2.9676
2018-10-17,2.636,-0.0379
2018-10-18,2.583,-2.0106
2018-10-19,2.583,0.0
2018-10-22,2.59,0.271
2018-10-23,2.584,-0.2317
2018-10-24,2.467,-4.5279
2018-10-25,2.547,3.2428
2018-10-26,2.493,-2.1201
2018-10-29,2.436,-2.2864
2018-10-30,2.478,1.7241
2018-10-31,2.538,2.4213
2018-11-01,2.578,1.576
2018-11-02,2.53,-1.8619
2018-11-05,2.504,-1.0277
2018-11-06,2.527,0.9185
2018-11-07,2.603,3.0075
2018-11-08,2.591,-0.461
2018-11-09,2.554,-1.428
2018-11-12,2.484,-2.7408
2018-11-13,2.49,0.2415
2018-11-14,2.46,-1.2048
2018-11-15,2.504,1.7886
2018-11-16,2.493,-0.4393
2018-11-19,2.406,-3.4898
2018-11-20,2.368,-1.5794
2018-11-21,2.391,0.9713
2018-11-23,2.368,0.0
2018-11-26,2.428,2.5338
2018-11-27,2.436,0.3295
2018-11-28,2.515,3.243
2018-11-29,2.502,-0.5169
2018-11-30,2.522,0.7994
2018-12-03,2.568,1.8239
2018-12-04,2.453,-4.4782
2018-12-06,2.456,0.0
2018-12-07,2.378,-3.1759
2018-12-10,2.404,1.0934
2018-12-11,2.422,0.7488
2018-12-12,2.446,0.9909
2018-12-13,2.437,-0.3679
2018-12-14,2.375,-2.5441
2018-12-17,2.329,-1.9368
2018-12-18,2.342,0.5582
2018-12-19,2.29,-2.2203
2018-12-20,2.258,-1.3974
2018-12-21,2.184,-3.2772
2018-12-24,2.137,-2.152
2018-12-26,2.261,0.0
2018-12-27,2.272,0.4865
2018-12-28,2.261,-0.4842
2018-12-31,2.277,0.0
2019-01-02,2.284,1.0172
2019-01-03,2.21,-3.2399
2019-01-04,2.305,4.2986
2019-01-07,2.325,0.8677
2019-01-08,2.343,0.7742
2019-01-09,2.364,0.8963
2019-01-10,2.358,-0.2538
2019-01-11,2.342,-0.6785
2019-01-14,2.309,-1.4091
2019-01-15,2.353,1.9056
2019-01-16,2.355,0.085
2019-01-17,2.372,0.7219
2019-01-18,2.398,1.0961
2019-01-21,2.401,0.1251
2019-01-22,2.356,-1.8742
2019-01-23,2.363,0.2971
2019-01-24,2.373,0.4232
2019-01-25,2.408,1.4749
2019-01-28,2.36,-1.9934
2019-01-29,2.333,-1.1441
2019-01-30,2.395,2.6575
2019-01-31,2.418,0.9603
2019-02-01,2.409,-0.3722
2019-02-11,2.436,1.1208
2019-02-12,2.483,1.9294
2019-02-13,2.48,-0.1208
2019-02-14,2.486,0.2419
2019-02-15,2.493,0.2816
2019-02-18,2.494,0.0401
2019-02-19,2.497,0.1203
2019-02-20,2.494,-0.1201
2019-02-21,2.472,-0.8821
2019-02-22,2.488,0.6472
2019-02-25,2.496,0.3215
2019-02-26,2.492,-0.1603
2019-02-27,2.486,-0.2408
2019-02-28,2.481,-0.2011
2019-03-01,2.502,0.8464
2019-03-04,2.504,0.0799
2019-03-05,2.504,0.0
2019-03-06,2.491,-0.5192
2019-03-07,2.463,-1.124
2019-03-08,2.464,0.0406
2019-03-11,2.515,2.0698
2019-03-12,2.525,0.3976
2019-03-13,2.544,0.7525
2019-03-14,2.535,-0.3538
2019-03-15,2.564,1.144
2019-03-18,2.567,0.117
2019-03-19,2.574,0.2727
2019-03-20,2.586,0.4662
2019-03-21,2.615,1.1214
2019-03-22,2.561,-2.065
2019-03-25,2.563,0.0781
2019-03-26,2.573,0.3902
2019-03-27,2.562,-0.4275
2019-03-28,2.571,0.3513
2019-03-29,2.594,0.8946
2019-04-01,2.623,1.118
2019-04-02,2.629,0.2287
2019-04-03,2.647,0.6847
2019-04-04,2.64,-0.2645
2019-04-08,2.666,0.9848
2019-04-09,2.653,-0.4876
2019-04-10,2.666,0.49
2019-04-11,2.659,-0.2626
2019-04-12,2.678,0.7146
2019-04-15,2.673,-0.1867
2019-04-16,2.682,0.3367
2019-04-17,2.691,0.3356
2019-04-18,2.687,-0.1486
2019-04-19,2.692,0.1861
2019-04-22,2.699,0.26
2019-04-23,2.735,1.3338
2019-04-24,2.732,-0.1097
2019-04-25,2.745,0.4758
2019-04-26,2.749,0.1457
2019-04-29,2.752,0.1091
2019-04-30,2.733,-0.6904
2019-05-06,2.74,0.2561
2019-05-07,2.698,-1.5328
2019-05-08,2.69,-0.2965
2019-05-09,2.68,-0.3717
2019-05-10,2.692,0.4478
2019-05-13,2.597,-3.529
2019-05-14,2.639,1.6173
2019-05-15,2.686,1.781
2019-05-16,2.714,1.0424
2019-05-17,2.692,-0.8106
2019-05-20,2.651,-1.523
2019-05-21,2.677,0.9808
2019-05-22,2.666,-0.4109
2019-05-23,2.626,-1.5004
2019-05-24,2.624,-0.0762
2019-05-27,2.621,-0.1143
2019-05-28,2.615,-0.2289
2019-05-29,2.593,-0.8413
2019-05-30,2.604,0.4242
2019-05-31,2.562,-1.6129
2019-06-03,2.504,-2.2639
2019-06-04,2.567,2.516
2019-06-05,2.589,0.857
2019-06-06,2.611,0.8497
2019-06-10,2.691,3.064
2019-06-11,2.695,0.1486
2019-06-12,2.68,-0.5566
2019-06-13,2.695,0.5597
2019-06-14,2.683,-0.4453
2019-06-17,2.7,0.6336
2019-06-18,2.739,1.4444
2019-06-19,2.749,0.3651
2019-06-20,2.771,0.8003
2019-06-21,2.754,-0.6135
2019-06-24,2.753,-0.0363
2019-06-25,2.709,-1.5983
2019-06-26,2.726,0.6275
2019-06-27,2.74,0.5136
2019-06-28,2.743,0.1095
2019-06-30,2.743,0.0
2019-07-01,2.776,1.2031
2019-07-02,2.78,0.1441
2019-07-03,2.806,0.9353
2019-07-04,2.809,0.1069
2019-07-05,2.802,-0.2492
2019-07-08,2.789,-0.464
2019-07-09,2.803,0.502
2019-07-10,2.83,0.9633
2019-07-11,2.821,-0.318
2019-07-12,2.836,0.5317
2019-07-15,2.845,0.3173
2019-07-16,2.832,-0.4569
2019-07-17,2.823,-0.3178
2019-07-18,2.826,0.1063
2019-07-19,2.796,-1.0616
2019-07-22,2.826,1.073
2019-07-23,2.846,0.7077
2019-07-24,2.867,0.7379
2019-07-25,2.834,-1.151
2019-07-26,2.866,1.1291
2019-07-29,2.857,-0.314
2019-07-30,2.846,-0.385
2019-07-31,2.808,-1.3352
2019-08-01,2.794,-0.4986
2019-08-02,2.758,-1.2885
2019-08-05,2.666,-3.3358
2019-08-06,2.722,2.1005
2019-08-07,2.745,0.845
2019-08-08,2.81,2.3679
2019-08-09,2.786,-0.8541
2019-08-12,2.758,-1.005
2019-08-13,2.823,2.3568
2019-08-14,2.736,-3.0818
2019-08-15,2.733,-0.1096
2019-08-16,2.778,1.6465
2019-08-19,2.822,1.5839
2019-08-20,2.805,-0.6024
2019-08-21,2.83,0.8913
2019-08-22,2.822,-0.2827
2019-08-23,2.737,-3.012
2019-08-26,2.777,1.4615
2019-08-27,2.782,0.1801
2019-08-28,2.791,0.3235
2019-08-29,2.834,1.5407
2019-08-30,2.831,-0.1059
2019-09-02,2.831,0.0
2019-09-03,2.801,-1.0597
2019-09-04,2.841,1.4281
2019-09-05,2.892,1.7951
2019-09-06,2.889,-0.1037
2019-09-09,2.881,-0.2769
2019-09-10,2.874,-0.243
2019-09-11,2.901,0.9395
2019-09-12,2.912,0.3792
2019-09-16,2.881,-1.0646
2019-09-17,2.897,0.5554
2019-09-18,2.897,0.0
2019-09-19,2.901,0.1381
2019-09-20,2.872,-0.9997
2019-09-23,2.871,-0.0348
2019-09-24,2.831,-1.3932
2019-09-25,2.865,1.201
2019-09-26,2.853,-0.4188
2019-09-27,2.821,-1.1216
2019-09-30,2.845,0.8508
2019-10-08,2.792,-1.8629
2019-10-09,2.824,1.1461
2019-10-10,2.842,0.6374
2019-10-11,2.88,1.3371
2019-10-14,2.879,-0.0347
2019-10-15,2.915,1.2504
2019-10-16,2.909,-0.2058
2019-10-17,2.918,0.3094
2019-10-18,2.887,-1.0624
2019-10-21,2.912,0.866
2019-10-22,2.887,-0.8585
2019-10-23,2.897,0.3464
2019-10-24,2.923,0.8975
2019-10-25,2.948,0.8553
2019-10-28,2.978,1.0176
2019-10-29,2.949,-0.9738
2019-10-30,2.961,0.4069
2019-10-31,2.96,-0.0338
2019-11-01,2.984,0.8108
2019-11-04,2.999,0.5027
2019-11-05,2.999,0.0
2019-11-06,2.982,-0.5669
2019-11-07,2.988,0.2012
2019-11-08,2.999,0.3681
2019-11-11,2.993,-0.2001
2019-11-12,3.004,0.3675
2019-11-13,3.004,0.0
2019-11-14,3.006,0.0666
2019-11-15,3.027,0.6986
2019-11-18,3.029,0.0661
2019-11-19,3.032,0.099
2019-11-20,3.017,-0.4947
2019-11-21,3.015,-0.0663
2019-11-22,3.021,0.199
2019-11-25,3.061,1.3241
2019-11-26,3.064,0.098
2019-11-27,3.086,0.718
2019-11-28,3.083,-0.0972
2019-11-29,3.069,-0.4541
2019-12-02,3.032,-1.2056
2019-12-03,3.01,-0.7256
2019-12-04,3.032,0.7309
2019-12-05,3.043,0.3628
2019-12-06,3.069,0.8544
2019-12-09,3.057,-0.391
2019-12-10,3.054,-0.0981
2019-12-11,3.071,0.5566
2019-12-12,3.089,0.5861
2019-12-13,3.093,0.1295
2019-12-16,3.112,0.6143
2019-12-17,3.116,0.1285
2019-12-18,3.118,0.0642
2019-12-19,3.142,0.7697
2019-12-20,3.156,0.4456
2019-12-23,3.167,0.3485
2019-12-24,3.168,0.0316
2019-12-25,3.166,-0.0631
2019-12-26,3.184,0.5685
2019-12-27,3.185,0.0314
2019-12-30,3.16,-0.7849
2019-12-31,3.166,0.1899
2020-01-02,3.21,1.3898
2020-01-03,3.185,-0.7788
2020-01-06,3.206,0.6593
2020-01-07,3.204,-0.0624
2020-01-08,3.218,0.437
2020-01-09,3.247,0.9012
2020-01-10,3.232,-0.462
2020-01-13,3.266,1.052
2020-01-14,3.239,-0.8267
2020-01-15,3.235,-0.1235
2020-01-16,3.265,0.9274
2020-01-17,3.285,0.6126
2020-01-20,3.275,-0.3044
2020-01-21,3.271,-0.1221
2020-01-22,3.29,0.5809
2020-01-23,3.302,0.0
2020-02-03,3.284,-0.5451
2020-02-04,3.38,2.9233
2020-02-05,3.394,0.4142
2020-02-06,3.43,1.0607
2020-02-07,3.405,-0.7289
2020-02-10,3.452,1.3803
2020-02-11,3.453,0.029
2020-02-12,3.48,0.7819
2020-02-13,3.477,-0.0862
2020-02-14,3.489,0.3451
2020-02-17,3.487,-0.0573
2020-02-18,3.49,0.086
2020-02-19,3.532,1.2034
2020-02-20,3.499,-0.9343
2020-02-21,3.442,-1.629
2020-02-24,3.309,-3.864
2020-02-25,3.22,-2.6896
2020-02-26,3.228,0.2484
2020-02-27,3.071,-4.8637
2020-02-28,3.075,0.1303
2020-03-02,3.208,4.3252
2020-03-03,3.096,-3.4913
2020-03-04,3.223,4.1021
2020-03-05,3.119,-3.2268
2020-03-06,3.065,-1.7313
2020-03-09,2.856,-6.8189
2020-03-10,3.007,5.2871
2020-03-11,2.889,-3.9242
2020-03-12,2.628,-9.0343
2020-03-13,2.903,10.4642
2020-03-16,2.548,-12.2287
2020-03-17,2.71,6.3579
2020-03-18,2.615,-3.5055
2020-03-19,2.661,1.7591
2020-03-20,2.574,-3.2694
2020-03-23,2.575,0.0389
2020-03-24,2.769,7.534
2020-03-25,2.729,-1.4446
2020-03-26,2.878,5.4599
2020-03-27,2.759,-4.1348
2020-03-30,2.867,3.9145
2020-03-31,2.856,-0.3837
2020-04-01,2.733,-4.3067
2020-04-02,2.796,2.3052
2020-04-03,2.761,-1.2518
2020-04-07,2.945,6.6643
2020-04-08,2.992,1.5959
2020-04-09,2.997,0.1671
2020-04-10,2.99,-0.2336
2020-04-13,3.022,1.0702
2020-04-14,3.158,4.5003
2020-04-15,3.121,-1.1716
2020-04-16,3.195,2.371
2020-04-17,3.221,0.8138
2020-04-20,3.18,-1.2729
2020-04-21,3.066,-3.5849
2020-04-22,3.167,3.2942
2020-04-23,3.158,-0.2842
2020-04-24,3.207,1.5516
2020-04-27,3.22,0.4054
2020-04-28,3.162,-1.8012
2020-04-29,3.273,3.5104
2020-04-30,3.275,0.0611
2020-05-06,3.274,-0.0305
2020-05-07,3.328,1.6494
2020-05-08,3.365,1.1118
2020-05-11,3.393,0.8321
2020-05-12,3.331,-1.8273
2020-05-13,3.288,-1.2909
2020-05-14,3.326,1.1557
2020-05-15,3.347,0.6314
2020-05-18,3.416,2.0615
2020-05-19,3.399,-0.4977
2020-05-20,3.47,2.0888
2020-05-21,3.427,-1.2392
2020-05-22,3.444,0.4961
2020-05-25,3.456,0.3484
2020-05-26,3.451,-0.1447
2020-05-27,3.46,0.2608
2020-05-28,3.459,-0.0289
2020-05-29,3.511,1.5033
2020-06-01,3.527,0.4557
2020-06-02,3.541,0.3969
2020-06-03,3.553,0.3389
2020-06-04,3.524,-0.8162
2020-06-05,3.592,1.9296
2020-06-08,3.616,0.6682
2020-06-09,3.633,0.4701
2020-06-10,3.678,1.2386
2020-06-11,3.49,-5.1115
2020-06-12,3.529,1.1175
2020-06-15,3.571,1.1901
2020-06-16,3.627,1.5682
2020-06-17,3.645,0.4963
2020-06-18,3.656,0.3018
2020-06-19,3.656,0.0
2020-06-22,3.697,1.1214
2020-06-23,3.717,0.541
2020-06-24,3.636,-2.1792
2020-06-29,3.632,-0.11
2020-06-30,3.703,1.9548
2020-07-01,3.743,1.0802
2020-07-02,3.758,0.4007
2020-07-03,3.762,0.1064
2020-07-06,3.858,2.5518
2020-07-07,3.811,-1.2182
2020-07-08,3.857,1.207
2020-07-09,3.883,0.6741
2020-07-10,3.904,0.5408
2020-07-13,3.821,-2.126
2020-07-14,3.854,0.8636
2020-07-15,3.857,0.0778
2020-07-16,3.826,-0.8037
2020-07-17,3.84,0.3659
2020-07-20,3.945,2.7344
2020-07-21,3.899,-1.166
2020-07-22,3.904,0.1282
