日期,单位净值,日增长率
2024-05-07,1.6371,-0.01
2024-05-08,1.6389,0.11
2024-05-09,1.6415,0.16
2024-05-10,1.6458,0.26
2024-05-13,1.6513,0.33
2024-05-14,1.6632,0.72
2024-05-15,1.685,1.31
2024-05-16,1.6804,-0.27
2024-05-17,1.6804,0.0
2024-05-20,1.6942,0.82
2024-05-21,1.6994,0.31
2024-05-22,1.6988,-0.04
2024-05-23,1.6925,-0.37
2024-05-24,1.7093,0.99
2024-05-27,1.7092,-0.01
2024-05-28,1.7153,0.36
2024-05-29,1.7036,-0.68
2024-05-30,1.685,-1.09
2024-05-31,1.6841,-0.05
2024-06-03,1.6906,0.39
2024-06-04,1.6954,0.28
2024-06-05,1.73,2.04
2024-06-06,1.729,-0.06
2024-06-07,1.7265,-0.14
2024-06-11,1.7481,1.25
2024-06-12,1.7711,1.32
2024-06-13,1.7808,0.55
2024-06-14,1.7896,0.49
2024-06-17,1.8116,1.23
2024-06-18,1.8122,0.03
2024-06-19,1.8124,0.01
2024-06-20,1.7989,-0.74
2024-06-21,1.7943,-0.26
2024-06-24,1.7741,-1.13
2024-06-25,1.7949,1.17
2024-06-26,1.8003,0.3
2024-06-27,1.8043,0.22
2024-06-28,1.794,-0.57
2024-06-30,1.7939,-0.01
2024-07-01,1.8061,0.68
2024-07-02,1.8252,1.06
2024-07-03,1.8417,0.9
2024-07-04,1.841,-0.04
2024-07-05,1.8589,0.97
2024-07-08,1.8637,0.26
2024-07-09,1.8654,0.09
2024-07-10,1.8868,1.15
2024-07-11,1.8431,-2.32
2024-07-12,1.8512,0.44
2024-07-15,1.8571,0.32
2024-07-16,1.8587,0.09
2024-07-17,1.804,-2.94
2024-07-18,1.7935,-0.58
2024-07-19,1.7791,-0.8
2024-07-22,1.8079,1.62
2024-07-23,1.8017,-0.34
2024-07-24,1.7361,-3.64
2024-07-25,1.706,-1.73
2024-07-26,1.7291,1.35
2024-07-29,1.7339,0.28
2024-07-30,1.7093,-1.42
2024-07-31,1.7532,2.57
2024-08-01,1.7152,-2.17
2024-08-02,1.6679,-2.76
2024-08-05,1.6025,-3.92
2024-08-06,1.6193,1.05
2024-08-07,1.6091,-0.63
2024-08-08,1.6529,2.72
2024-08-09,1.6649,0.73
2024-08-12,1.6684,0.21
2024-08-13,1.7088,2.42
2024-08-14,1.7041,-0.28
2024-08-15,1.749,2.63
2024-08-16,1.7544,0.31
2024-08-19,1.7697,0.87
2024-08-20,1.7658,-0.22
2024-08-21,1.7738,0.45
2024-08-22,1.7433,-1.72
2024-08-23,1.7647,1.23
2024-08-26,1.7422,-1.28
2024-08-27,1.7503,0.46
2024-08-28,1.7292,-1.21
2024-08-29,1.7218,-0.43
2024-08-30,1.7387,0.98
2024-09-02,1.7441,0.31
2024-09-03,1.6912,-3.03
2024-09-04,1.6869,-0.25
2024-09-05,1.685,-0.11
2024-09-06,1.6364,-2.88
2024-09-09,1.664,1.69
2024-09-10,1.6809,1.02
2024-09-11,1.7156,2.06
2024-09-12,1.7347,1.11
2024-09-13,1.7363,0.09
2024-09-18,1.7196,-0.96
2024-09-19,1.7587,2.27
2024-09-20,1.75,-0.49
2024-09-23,1.7566,0.38
2024-09-24,1.7595,0.17
2024-09-25,1.7576,-0.11
2024-09-26,1.7703,0.72
2024-09-27,1.7589,-0.64
2024-09-30,1.7634,0.26
2024-10-08,1.7765,0.74
2024-10-09,1.7948,1.03
2024-10-10,1.7945,-0.02
2024-10-11,1.7959,0.08
2024-10-14,1.8139,1.0
2024-10-15,1.7989,-0.83
2024-10-16,1.7997,0.04
2024-10-17,1.8034,0.21
2024-10-18,1.8106,0.4
2024-10-21,1.8154,0.27
2024-10-22,1.8191,0.2
2024-10-23,1.792,-1.49
2024-10-24,1.803,0.61
2024-10-25,1.8167,0.76
2024-10-28,1.8179,0.07
2024-10-29,1.8389,1.16
2024-10-30,1.8204,-1.01
2024-10-31,1.7744,-2.53
2024-11-01,1.7882,0.78
2024-11-04,1.7756,-0.7
2024-11-05,1.8008,1.42
2024-11-06,1.8637,3.49
2024-11-07,1.8939,1.62
2024-11-08,1.8929,-0.05
2024-11-11,1.9006,0.41
2024-11-12,1.9097,0.48
2024-11-13,1.9041,-0.29
2024-11-14,1.8948,-0.49
2024-11-15,1.8473,-2.51
2024-11-18,1.8641,0.91
2024-11-19,1.8767,0.68
2024-11-20,1.8749,-0.1
2024-11-21,1.8817,0.36
2024-11-22,1.8864,0.25
2024-11-25,1.8888,0.13
2024-11-26,1.9023,0.71
2024-11-27,1.8846,-0.93
2024-11-28,1.8847,0.01
2024-11-29,1.8955,0.57
2024-12-02,1.927,1.66
2024-12-03,1.9366,0.5
2024-12-04,1.9579,1.1
2024-12-05,1.9503,-0.39
2024-12-06,1.9662,0.82
2024-12-09,1.9539,-0.63
2024-12-10,1.9399,-0.72
2024-12-11,1.9812,2.13
2024-12-12,1.9667,-0.73
2024-12-13,1.9858,0.97
2024-12-16,2.0155,1.5
2024-12-17,2.007,-0.42
2024-12-18,1.9352,-3.58
2024-12-19,1.9297,-0.28
2024-12-20,1.9457,0.83
2024-12-23,1.9654,1.01
2024-12-24,1.9922,1.36
2024-12-25,1.992,-0.01
2024-12-26,1.9895,-0.13
2024-12-27,1.9624,-1.36
2024-12-30,1.9371,-1.29
2024-12-31,1.9203,-0.87
2025-01-02,1.9168,-0.18
2025-01-03,1.9514,1.81
2025-01-06,1.978,1.36
2025-01-07,1.942,-1.82
2025-01-08,1.944,0.1
2025-01-09,1.9439,-0.01
2025-01-10,1.9135,-1.56
2025-01-13,1.9073,-0.32
2025-01-14,1.9045,-0.15
2025-01-15,1.9488,2.33
2025-01-16,1.9352,-0.7
2025-01-17,1.9664,1.61
2025-01-20,1.963,-0.17
2025-01-21,1.9637,0.04
2025-01-22,1.9915,1.42
2025-01-23,1.9966,0.26
2025-01-24,1.9754,-1.06
2025-01-27,1.9206,-2.77
2025-02-05,1.9707,2.61
2025-02-06,1.9844,0.7
2025-02-07,1.9591,-1.27
2025-02-10,1.9887,1.51
2025-02-11,1.983,-0.29
2025-02-12,1.9854,0.12
2025-02-13,2.0096,1.22
2025-02-14,2.0121,0.12
2025-02-17,2.0071,-0.25
2025-02-18,2.019,0.59
2025-02-19,2.0208,0.09
2025-02-20,2.0074,-0.66
2025-02-21,1.9599,-2.37
2025-02-24,1.9359,-1.22
2025-02-25,1.9163,-1.01
2025-02-26,1.9186,0.12
2025-02-27,1.8685,-2.61
2025-02-28,1.9033,1.86
2025-03-03,1.8633,-2.1
2025-03-04,1.854,-0.5
2025-03-05,1.8732,1.04
2025-03-06,1.8167,-3.02
2025-03-07,1.831,0.79
2025-03-10,1.7658,-3.56
2025-03-11,1.7528,-0.74
2025-03-12,1.7759,1.32
2025-03-13,1.7419,-1.91
2025-03-14,1.7834,2.38
2025-03-17,1.7946,0.63
2025-03-18,1.7615,-1.84
2025-03-19,1.787,1.45
2025-03-20,1.7819,-0.29
2025-03-21,1.7909,0.51
2025-03-24,1.831,2.24
2025-03-25,1.843,0.66
2025-03-26,1.8096,-1.81
2025-03-27,1.7989,-0.59
2025-03-28,1.7514,-2.64
2025-03-31,1.7484,-0.17
2025-04-01,1.7667,1.05
2025-04-02,1.7809,0.8
2025-04-03,1.6917,-5.01
2025-04-07,1.594,-5.78
2025-04-08,1.568,-1.63
2025-04-09,1.7594,12.21
2025-04-10,1.6846,-4.25
2025-04-11,1.7106,1.54
2025-04-14,1.7163,0.33
2025-04-15,1.7214,0.3
2025-04-16,1.6718,-2.88
2025-04-17,1.6662,-0.33
2025-04-18,1.6659,-0.02
2025-04-21,1.6221,-2.63
2025-04-22,1.6707,3.0
2025-04-23,1.7045,2.02
2025-04-24,1.7524,2.81
2025-04-25,1.7699,1.0
2025-04-28,1.7724,0.14
2025-04-29,1.774,0.09
2025-04-30,1.7768,0.16
2025-05-06,1.7846,0.44
2025-05-07,1.7946,0.56
2025-05-08,1.8144,1.1
2025-05-09,1.8166,0.12
2025-05-12,1.8814,3.57
2025-05-13,1.9069,1.36
2025-05-14,1.9211,0.74
2025-05-15,1.9227,0.08
2025-05-16,1.9291,0.33
2025-05-19,1.9342,0.26
2025-05-20,1.9283,-0.31
2025-05-21,1.899,-1.52
2025-05-22,1.9015,0.13
2025-05-23,1.8794,-1.16
2025-05-26,1.8782,-0.06
2025-05-27,1.9257,2.53
2025-05-28,1.9162,-0.49
2025-05-29,1.9196,0.18
2025-05-30,1.9197,0.01
2025-06-03,1.9468,1.41
2025-06-04,1.9521,0.27
2025-06-05,1.9347,-0.89
2025-06-06,1.9544,1.02
2025-06-09,1.9573,0.15
2025-06-10,1.9717,0.74
2025-06-11,1.9636,-0.41
2025-06-12,1.9674,0.19
2025-06-13,1.9419,-1.3
2025-06-16,1.9689,1.39
2025-06-17,1.9499,-0.97
2025-06-18,1.9509,0.05
2025-06-19,1.9523,0.07
2025-06-20,1.9422,-0.52
2025-06-23,1.963,1.07
2025-06-24,1.9908,1.42
2025-06-25,1.9933,0.13
2025-06-26,2.0109,0.88
2025-06-27,2.0191,0.41
2025-06-30,2.0309,0.58
2025-07-01,2.0122,-0.92
2025-07-02,2.0282,0.8
2025-07-03,2.0468,0.92
2025-07-04,2.0476,0.04
2025-07-07,2.0336,-0.68
2025-07-08,2.0347,0.05
2025-07-09,2.0524,0.87
2025-07-10,2.0478,-0.22
2025-07-11,2.0412,-0.32
2025-07-14,2.0474,0.3
2025-07-15,2.0514,0.2
2025-07-16,2.0547,0.16
2025-07-17,2.0705,0.77
2025-07-18,2.069,-0.07
2025-07-21,2.0781,0.44
2025-07-22,2.068,-0.49
2025-07-23,2.0729,0.24
2025-07-24,2.0751,0.11
2025-07-25,2.0836,0.41
2025-07-28,2.0933,0.47
2025-07-29,2.0897,-0.17
2025-07-30,2.0938,0.2
2025-07-31,2.0862,-0.36
2025-08-01,2.0504,-1.72
2025-08-04,2.0789,1.39
2025-08-05,2.0666,-0.59
2025-08-06,2.0937,1.31
2025-08-07,2.0968,0.15
2025-08-08,2.1182,1.02
2025-08-11,2.1106,-0.36
2025-08-12,2.1408,1.43
2025-08-13,2.1378,-0.14
2025-08-14,2.1356,-0.1
2025-08-15,2.1274,-0.38
2025-08-18,2.1268,-0.03
2025-08-19,2.0979,-1.36
2025-08-20,2.0844,-0.64
2025-08-21,2.0749,-0.46
2025-08-22,2.108,1.6
2025-08-25,2.0924,-0.74
2025-08-26,2.1046,0.58
2025-08-27,2.1075,0.14
2025-08-28,2.1135,0.28
2025-08-29,2.0854,-1.33
2025-09-01,2.086,0.03
2025-09-02,2.0743,-0.56
2025-09-03,2.09,0.76
2025-09-04,2.1076,0.84
2025-09-05,2.1087,0.05
2025-09-08,2.117,0.39
2025-09-09,2.1218,0.23
2025-09-10,2.1215,-0.01
2025-09-11,2.1346,0.62
2025-09-12,2.1428,0.38
2025-09-15,2.1615,0.87
2025-09-16,2.1572,-0.2
2025-09-17,2.1508,-0.3
2025-09-18,2.1709,0.93
2025-09-19,2.1875,0.76
2025-09-22,2.2009,0.61
2025-09-23,2.1843,-0.75
2025-09-24,2.1787,-0.26
2025-09-25,2.1716,-0.33
2025-09-26,2.1834,0.54
2025-09-29,2.1877,0.2
2025-09-30,2.195,0.33
2025-10-09,2.2338,1.77
2025-10-10,2.1551,-3.52
2025-10-13,2.2039,2.26
2025-10-14,2.1918,-0.55
2025-10-15,2.2015,0.44
2025-10-16,2.1936,-0.36
2025-10-17,2.2082,0.67
2025-10-20,2.2357,1.25
2025-10-21,2.2328,-0.13
2025-10-22,2.2126,-0.9
2025-10-23,2.2317,0.86
2025-10-24,2.2547,1.03
2025-10-27,2.2923,1.67
2025-10-28,2.3054,0.57
2025-10-29,2.3143,0.39
2025-10-30,2.2832,-1.34
2025-10-31,2.2962,0.57
2025-11-03,2.3073,0.48
2025-11-04,2.2622,-1.95
2025-11-05,2.2792,0.75
2025-11-06,2.2341,-1.98
2025-11-07,2.2278,-0.28
2025-11-10,2.2756,2.15
2025-11-11,2.2694,-0.27
2025-11-12,2.2669,-0.11
2025-11-13,2.2135,-2.36
2025-11-14,2.2158,0.1
2025-11-17,2.199,-0.76
2025-11-18,2.1753,-1.08
2025-11-19,2.1864,0.51
2025-11-20,2.1367,-2.27
2025-11-21,2.1522,0.73
2025-11-24,2.2066,2.53
2025-11-25,2.2157,0.41
2025-11-26,2.2304,0.66
2025-11-27,2.2306,0.01
2025-11-28,2.247,0.74
2025-12-01,2.2368,-0.45
2025-12-02,2.2549,0.81
2025-12-03,2.2577,0.12
2025-12-04,2.2569,-0.04
2025-12-05,2.267,0.45
2025-12-08,2.2616,-0.24
2025-12-09,2.2654,0.17
2025-12-10,2.2722,0.3
2025-12-11,2.2632,-0.4
2025-12-12,2.2189,-1.96
2025-12-15,2.2053,-0.61
2025-12-16,2.2089,0.16
2025-12-17,2.1672,-1.89
2025-12-18,2.1987,1.45
2025-12-19,2.2272,1.3
2025-12-22,2.2362,0.4
2025-12-23,2.2443,0.36
2025-12-24,2.246,0.08
2025-12-25,2.2434,-0.12
2025-12-26,2.243,-0.02
2025-12-29,2.2323,-0.48
2025-12-30,2.2209,-0.51
2025-12-31,2.203,-0.81
2026-01-05,2.2124,0.43
2026-01-06,2.233,0.93
2026-01-07,2.2377,0.21
2026-01-08,2.2222,-0.69
2026-01-09,2.2445,1.0
2026-01-12,2.2438,-0.03
2026-01-13,2.2404,-0.15
2026-01-14,2.2154,-1.12
2026-01-15,2.2218,0.29
2026-01-16,2.2193,-0.11
2026-01-19,2.2175,-0.08
2026-01-20,2.1689,-2.19
2026-01-21,2.1993,1.4
2026-01-22,2.2157,0.75
2026-01-23,2.2237,0.36
2026-01-26,2.2306,0.31
2026-01-27,2.25,0.87
2026-01-28,2.2535,0.16
2026-01-29,2.2419,-0.51
2026-01-30,2.2139,-1.25
2026-02-02,2.2308,0.76
2026-02-03,2.1913,-1.77
2026-02-04,2.1527,-1.76
2026-02-05,2.1246,-1.31
2026-02-06,2.1696,2.12
2026-02-09,2.1825,0.59
2026-02-10,2.1655,-0.78
2026-02-11,2.1713,0.27
2026-02-12,2.1243,-2.16
2026-02-13,2.1307,0.3
2026-02-24,2.1453,0.69
2026-02-25,2.1685,1.08
2026-02-26,2.1342,-1.58
2026-02-27,2.133,-0.06
2026-03-02,2.1445,0.54
2026-03-03,2.1255,-0.89
2026-03-04,2.1622,1.73
2026-03-05,2.151,-0.52
2026-03-06,2.1195,-1.46
2026-03-09,2.1527,1.57
2026-03-10,2.1382,-0.67
2026-03-11,2.1375,-0.03
2026-03-12,2.1032,-1.6
2026-03-13,2.0968,-0.3
2026-03-16,2.1221,1.21
2026-03-17,2.1283,0.29
2026-03-18,2.0938,-1.62
2026-03-19,2.0958,0.1
2026-03-20,2.0509,-2.14
2026-03-23,2.0827,1.55
2026-03-24,2.0603,-1.08
2026-03-25,2.0786,0.89
2026-03-26,2.0302,-2.33
2026-03-27,1.9935,-1.81
2026-03-30,1.9777,-0.79
2026-03-31,2.044,3.35
2026-04-01,2.0597,0.77
2026-04-02,2.0658,0.3
2026-04-03,2.062,-0.18
2026-04-07,2.0722,0.49
2026-04-08,2.119,2.26
2026-04-09,2.1381,0.9
2026-04-10,2.14,0.09
2026-04-13,2.1624,1.05
2026-04-14,2.1958,1.54
2026-04-15,2.2271,1.43
2026-04-16,2.2377,0.48
2026-04-17,2.2699,1.44
2026-04-20,2.2602,-0.43
2026-04-21,2.2493,-0.48
2026-04-22,2.29,1.81
2026-04-23,2.2809,-0.4
2026-04-24,2.3254,1.95
2026-04-27,2.3223,-0.13
2026-04-28,2.3025,-0.85
2026-04-29,2.3141,0.5
2026-04-30,2.338,1.03
2026-05-06,2.4289,3.89
2026-05-07,2.421,-0.33
2026-05-08,2.4783,2.37
2026-05-11,2.4829,0.19
2026-05-12,2.461,-0.88
2026-05-13,2.4851,0.98
2026-05-14,2.5019,0.68
2026-05-15,2.4694,-1.3
2026-05-18,2.4578,-0.47
2026-05-19,2.4434,-0.59
2026-05-20,2.4847,1.69
2026-05-21,2.489,0.17
2026-05-22,2.4964,0.3
2026-05-25,2.4924,-0.16
2026-05-26,2.5371,1.79
2026-05-27,2.5333,-0.15
2026-05-28,2.5536,0.8
2026-05-29,2.5584,0.19
2026-06-01,2.5724,0.55
2026-06-02,2.5835,0.43
2026-06-03,2.5794,-0.16
2026-06-04,2.5678,-0.45
2026-06-05,2.4444,-4.81
2026-06-08,2.4868,1.73
2026-06-09,2.4547,-1.29
2026-06-10,2.4074,-1.93
2026-06-11,2.4868,3.3
2026-06-12,2.4974,0.43
2026-06-15,2.5718,2.98
2026-06-16,2.5238,-1.87
2026-06-17,2.4983,-1.01
2026-06-18,2.5617,2.54
2026-06-22,2.5626,0.04
2026-06-23,2.4815,-3.16
2026-06-24,2.477,-0.18
2026-06-25,2.4942,0.69
2026-06-26,2.4677,-1.06
2026-06-29,2.5196,2.1
2026-06-30,2.5588,1.56
2026-07-01,2.5228,-1.41
2026-07-02,2.4799,-1.7
2026-07-03,2.4774,-0.1
2026-07-06,2.5124,1.41
2026-07-07,2.4697,-1.7
2026-07-08,2.4766,0.28
2026-07-09,2.5161,1.59
2026-07-10,2.5185,0.1
2026-07-13,2.4718,-1.85
2026-07-14,2.4978,1.05
2026-07-15,2.4877,-0.4
2026-07-16,2.4465,-1.66
2026-07-17,2.4132,-1.36
2026-07-20,2.4106,-0.11
2026-07-21,2.4566,1.91
